timestamp,ticker,agg_score,signal
2025-07-14 14:59:00+00:00,BA,0.575,Long
2025-07-14 15:37:48+00:00,BA,0.5,Long
2025-07-14 16:32:00+00:00,BA,0.3333333333333333,Long
2025-07-14 18:45:57+00:00,BA,0.21428571428571427,Long
2025-07-14 18:46:25+00:00,BA,0.2875,Long
2025-07-14 20:20:20+00:00,BA,0.3111111111111111,Long
2025-07-14 20:43:01+00:00,BA,0.32999999999999996,Long
2025-04-24 00:00:00+00:00,BAC,0.1,Neutral
2025-04-29 00:00:00+00:00,BAC,0.0,Neutral
2025-07-01 00:00:00+00:00,BAC,0.8,Long
2025-07-14 11:27:54+00:00,BAC,0.2,Long
2025-07-14 12:57:33+00:00,BAC,0.35,Long
2025-07-14 13:20:00+00:00,BAC,0.39999999999999997,Long
2025-07-14 13:20:00+00:00,BAC,0.35,Long
2025-07-14 13:38:00+00:00,BAC,0.32,Long
2025-07-14 16:39:01+00:00,BAC,0.26666666666666666,Long
2025-07-14 15:05:36+00:00,BDX,0.2,Long
2025-07-14 15:35:43+00:00,BDX,-0.15,Short
2025-07-14 16:44:42+00:00,BDX,0.06666666666666667,Neutral
2025-07-14 16:53:40+00:00,BDX,0.05,Neutral
2025-07-14 17:43:44+00:00,BDX,0.08,Neutral
2025-07-14 18:14:22+00:00,BDX,-0.016666666666666663,Neutral
2025-07-14 19:28:03+00:00,BDX,0.05714285714285715,Neutral
2025-07-14 20:22:01+00:00,BDX,0.1125,Long
2025-04-29 00:00:00+00:00,BKNG,0.1,Neutral
2025-05-09 00:00:00+00:00,BKNG,0.1,Neutral
2025-06-04 00:00:00+00:00,BKNG,0.1,Neutral
2025-07-07 13:30:03+00:00,BKNG,0.5,Long
2025-07-07 14:08:00+00:00,BKNG,0.5,Long
2025-07-08 11:24:00+00:00,BKNG,0.5333333333333333,Long
2025-07-08 13:15:01+00:00,BKNG,0.525,Long
2025-07-08 16:00:07+00:00,BKNG,0.58,Long
2025-07-10 20:55:00+00:00,BKNG,0.475,Long
2025-07-11 13:45:02+00:00,BKNG,0.5333333333333333,Long
2025-07-13 06:48:35+00:00,BKNG,0.4666666666666666,Long
2025-07-14 12:30:04+00:00,BKNG,0.6333333333333333,Long
2025-04-11 00:00:00+00:00,BLK,0.0,Neutral
2025-05-16 00:00:00+00:00,BLK,0.2,Long
2025-07-01 00:00:00+00:00,BLK,0.1,Neutral
2025-07-13 11:51:03+00:00,BLK,0.5,Long
2025-07-14 12:56:20+00:00,BLK,0.0,Neutral
2025-07-14 13:53:31+00:00,BLK,0.26666666666666666,Long
2025-07-14 15:57:33+00:00,BLK,0.325,Long
2025-07-14 17:58:00+00:00,BLK,0.16,Long
2025-02-18 00:00:00+00:00,BMY,-0.2,Short
2025-04-24 00:00:00+00:00,BMY,0.0,Neutral
2025-05-07 00:00:00+00:00,BMY,0.0,Neutral
2025-07-11 09:36:00+00:00,BMY,-0.5,Short
2025-07-11 14:00:00+00:00,BMY,0.0,Neutral
2025-07-11 19:30:52+00:00,BMY,-0.16666666666666666,Short
2025-07-13 18:50:26+00:00,BMY,-0.075,Neutral
2025-07-14 07:18:10+00:00,BMY,-0.019999999999999997,Neutral
2025-07-14 10:20:05+00:00,BMY,0.18,Long
2025-07-14 10:20:06+00:00,BMY,0.2333333333333333,Long
2025-07-14 13:10:02+00:00,BMY,0.2714285714285714,Long
2025-06-18 00:00:00+00:00,C,0.1,Neutral
2025-07-02 00:00:00+00:00,C,0.2,Long
2025-07-14 12:58:12+00:00,C,-0.6,Short
2025-07-14 16:10:01+00:00,C,-0.19999999999999998,Short
2025-04-30 00:00:00+00:00,CAT,0.0,Neutral
2025-05-15 00:00:00+00:00,CAT,0.1,Neutral
2025-06-12 00:00:00+00:00,CAT,0.1,Neutral
2025-07-09 20:14:10+00:00,CAT,-0.5,Short
2025-07-09 21:45:01+00:00,CAT,0.0,Neutral
2025-07-10 20:27:00+00:00,CAT,0.0,Neutral
2025-07-10 20:47:04+00:00,CAT,0.05,Neutral
2025-07-11 09:23:00+00:00,CAT,0.13999999999999999,Long
2025-07-11 11:00:00+00:00,CAT,0.19999999999999998,Long
2025-07-11 14:24:42+00:00,CAT,0.08571428571428572,Neutral
2025-07-12 18:36:02+00:00,CAT,0.15,Long
2025-07-14 12:30:00+00:00,CAT,0.06666666666666667,Neutral
2025-04-22 00:00:00+00:00,CB,0.1,Neutral
2025-05-16 00:00:00+00:00,CB,0.2,Long
2025-06-25 21:45:04+00:00,CB,-0.5,Short
2025-06-27 15:32:00+00:00,CB,-0.15,Short
2025-07-02 10:04:33+00:00,CB,0.2,Long
2025-07-02 10:40:22+00:00,CB,0.35,Long
2025-07-02 15:26:19+00:00,CB,0.39999999999999997,Long
2025-07-02 17:53:17+00:00,CB,0.175,Long
2025-07-02 21:45:05+00:00,CB,0.019999999999999997,Neutral
2025-07-07 13:00:03+00:00,CB,0.5,Long
2025-07-11 10:56:02+00:00,CB,0.5,Long
2025-07-14 10:20:04+00:00,CB,0.35,Long
2025-04-30 00:00:00+00:00,CCI,0.1,Neutral
2025-05-21 00:00:00+00:00,CCI,0.5,Long
2025-05-31 12:04:36+00:00,CCI,0.0,Neutral
2025-06-06 12:55:00+00:00,CCI,0.5,Long
2025-06-06 14:32:04+00:00,CCI,0.35,Long
2025-06-16 13:00:04+00:00,CCI,0.8,Long
2025-06-18 13:00:03+00:00,CCI,0.8,Long
2025-06-24 16:57:00+00:00,CCI,0.6,Long
2025-06-30 07:44:17+00:00,CCI,0.2,Long
2025-07-02 15:17:00+00:00,CCI,0.2,Long
2025-07-09 13:12:00+00:00,CCI,0.5,Long
2025-07-11 12:50:00+00:00,CCI,0.55,Long
2025-05-02 00:00:00+00:00,CI,0.1,Neutral
2025-06-02 00:00:00+00:00,CI,0.1,Neutral
2025-07-03 15:19:00+00:00,CI,0.2,Long
2025-07-07 19:40:50+00:00,CI,-0.5,Short
2025-07-09 12:15:00+00:00,CI,-0.15,Short
2025-07-10 15:40:33+00:00,CI,0.16666666666666666,Long
2025-07-11 14:16:00+00:00,CI,0.39999999999999997,Long
2025-07-14 13:22:08+00:00,CI,0.1,Neutral
2025-07-14 19:00:00+00:00,CI,0.25,Long
2025-05-02 00:00:00+00:00,CL,0.1,Neutral
2025-05-14 00:00:00+00:00,CL,0.1,Neutral
2025-05-29 00:00:00+00:00,CL,0.1,Neutral
2025-07-04 04:38:41+00:00,CL,0.5,Long
2025-07-08 08:58:13+00:00,CL,0.2,Long
2025-07-08 09:39:16+00:00,CL,0.4,Long
2025-07-08 21:23:05+00:00,CL,0.06666666666666665,Neutral
2025-07-10 12:19:45+00:00,CL,0.09999999999999999,Neutral
2025-07-10 13:45:02+00:00,CL,0.24,Long
2025-07-11 11:34:00+00:00,CL,0.14999999999999997,Long
2025-07-13 18:46:09+00:00,CL,0.1499999999999999,Long
2025-05-08 00:00:00+00:00,CMCSA,0.1,Neutral
2025-06-20 00:00:00+00:00,CMCSA,0.1,Neutral
2025-07-08 20:17:00+00:00,CMCSA,0.0,Neutral
2025-07-09 10:17:00+00:00,CMCSA,0.0,Neutral
2025-07-09 13:09:32+00:00,CMCSA,0.26666666666666666,Long
2025-07-09 14:13:00+00:00,CMCSA,0.05000000000000002,Neutral
2025-07-09 16:43:22+00:00,CMCSA,-0.059999999999999984,Neutral
2025-07-11 21:50:03+00:00,CMCSA,-0.15999999999999998,Short
2025-07-12 10:30:03+00:00,CMCSA,-0.11999999999999997,Short
2025-07-13 19:25:00+00:00,CMCSA,0.1666666666666667,Long
2025-07-14 07:22:07+00:00,CMCSA,0.25,Long
2025-07-14 13:50:00+00:00,CMCSA,0.24000000000000005,Long
2025-04-23 00:00:00+00:00,CME,0.0,Neutral
2025-04-25 00:00:00+00:00,CME,0.1,Neutral
2025-05-09 00:00:00+00:00,CME,0.0,Neutral
2025-07-03 14:51:30+00:00,CME,0.1,Neutral
2025-07-03 17:27:10+00:00,CME,0.3,Long
2025-07-04 06:43:03+00:00,CME,0.3666666666666667,Long
2025-07-04 11:05:36+00:00,CME,0.275,Long
2025-07-04 15:49:00+00:00,CME,0.32,Long
2025-07-07 21:13:00+00:00,CME,0.2,Long
2025-07-09 12:23:00+00:00,CME,0.5,Long
2025-07-09 19:53:00+00:00,CME,0.3666666666666667,Long
2025-07-10 14:13:00+00:00,CME,0.425,Long
2025-07-10 16:10:03+00:00,CME,0.38,Long
2025-04-16 00:00:00+00:00,COST,0.8,Long
2025-05-29 00:00:00+00:00,COST,0.1,Neutral
2025-06-11 00:00:00+00:00,COST,0.1,Neutral
2025-07-10 13:13:28+00:00,COST,0.5,Long
2025-07-10 18:14:17+00:00,COST,-0.15000000000000002,Short
2025-07-11 11:26:54+00:00,COST,0.16666666666666666,Long
2025-07-12 10:30:00+00:00,COST,-0.07500000000000001,Neutral
2025-07-12 12:13:00+00:00,COST,-0.22000000000000003,Short
2025-07-12 19:39:00+00:00,COST,-0.15000000000000002,Short
2025-07-13 11:21:55+00:00,COST,-0.24285714285714288,Short
2025-07-13 14:11:06+00:00,COST,-0.2,Short
2025-07-13 17:00:00+00:00,COST,-0.25,Short
2025-07-13 17:27:49+00:00,COST,-0.16666666666666666,Short
2025-07-13 19:50:00+00:00,COST,-0.05555555555555555,Neutral
2025-07-14 04:37:43+00:00,COST,-0.030000000000000006,Neutral
2025-07-14 13:00:00+00:00,COST,-0.06000000000000001,Neutral
2025-07-14 20:57:14+00:00,COST,-0.0090909090909091,Neutral
2025-06-09 00:00:00+00:00,CRM,0.1,Neutral
2025-06-24 00:00:00+00:00,CRM,0.1,Neutral
2025-07-09 00:00:00+00:00,CRM,0.0,Neutral
2025-07-10 21:45:03+00:00,CRM,-0.25,Short
2025-07-11 03:26:22+00:00,CRM,0.0,Neutral
2025-07-11 15:45:22+00:00,CRM,0.125,Long
2025-07-11 18:42:54+00:00,CRM,0.2,Long
2025-07-12 18:42:12+00:00,CRM,0.24,Long
2025-07-13 04:27:42+00:00,CRM,0.2833333333333333,Long
2025-07-13 13:00:12+00:00,CRM,0.14285714285714285,Long
2025-07-14 04:33:54+00:00,CRM,0.25,Long
2025-07-14 13:43:42+00:00,CRM,0.32857142857142857,Long
2025-07-14 14:31:57+00:00,CRM,0.3625,Long
2025-05-14 00:00:00+00:00,CSCO,-0.2,Short
2025-05-14 00:00:00+00:00,CSCO,-0.1,Neutral
2025-06-09 00:00:00+00:00,CSCO,0.1,Neutral
2025-07-09 11:00:03+00:00,CSCO,0.0,Neutral
2025-07-09 11:57:11+00:00,CSCO,-0.25,Short
2025-07-09 16:10:14+00:00,CSCO,-0.3666666666666667,Short
2025-07-09 16:37:00+00:00,CSCO,-0.15,Short
2025-07-10 14:31:00+00:00,CSCO,-0.019999999999999997,Neutral
2025-07-10 20:10:00+00:00,CSCO,0.11666666666666668,Long
2025-07-11 11:00:00+00:00,CSCO,0.1142857142857143,Long
2025-07-11 13:15:22+00:00,CSCO,0.1625,Long
2025-07-11 15:52:00+00:00,CSCO,0.2,Long
2025-07-11 21:45:02+00:00,CSCO,0.13,Long
2025-03-10 00:00:00+00:00,CSX,0.1,Neutral
2025-04-16 00:00:00+00:00,CSX,0.0,Neutral
2025-05-12 00:00:00+00:00,CSX,0.1,Neutral
2025-06-20 13:00:18+00:00,CSX,0.1,Neutral
2025-06-24 12:00:16+00:00,CSX,0.2,Long
2025-06-28 11:00:24+00:00,CSX,-0.5,Short
2025-07-02 13:00:27+00:00,CSX,0.2,Long
2025-07-03 05:42:25+00:00,CSX,0.2,Long
2025-07-06 12:00:18+00:00,CSX,0.2,Long
2025-07-07 19:14:00+00:00,CSX,-0.19999999999999998,Short
2025-07-10 11:00:18+00:00,CSX,-0.55,Short
2025-07-11 13:07:00+00:00,CSX,-0.65,Short
2025-07-14 11:00:12+00:00,CSX,-0.35000000000000003,Short
2025-04-08 00:00:00+00:00,CVS,0.1,Neutral
2025-05-01 00:00:00+00:00,CVS,0.1,Neutral
2025-05-20 00:00:00+00:00,CVS,0.1,Neutral
2025-07-10 12:19:00+00:00,CVS,0.5,Long
2025-07-11 08:00:00+00:00,CVS,0.5,Long
2025-07-11 12:02:00+00:00,CVS,0.5333333333333333,Long
2025-07-11 16:07:51+00:00,CVS,0.525,Long
2025-07-14 12:20:58+00:00,CVS,0.55,Long
2025-07-14 13:40:03+00:00,CVS,0.5333333333333333,Long
2025-03-17 00:00:00+00:00,CVX,0.1,Neutral
2025-05-02 00:00:00+00:00,CVX,0.0,Neutral
2025-05-30 00:00:00+00:00,CVX,0.1,Neutral
2025-07-11 17:27:39+00:00,CVX,0.8,Long
2025-07-12 15:21:01+00:00,CVX,0.8,Long
2025-07-13 18:59:00+00:00,CVX,0.7000000000000001,Long
2025-07-14 09:20:11+00:00,CVX,0.375,Long
2025-07-14 09:39:00+00:00,CVX,0.4,Long
2025-07-14 10:20:04+00:00,CVX,0.3666666666666667,Long
2025-07-14 12:04:00+00:00,CVX,0.24285714285714288,Long
2025-07-14 14:28:50+00:00,CVX,0.15000000000000002,Long
2025-02-28 00:00:00+00:00,DE,0.1,Neutral
2025-05-15 00:00:00+00:00,DE,0.0,Neutral
2025-07-01 16:26:54+00:00,DE,0.5,Long
2025-07-02 13:00:04+00:00,DE,0.5,Long
2025-07-02 21:45:02+00:00,DE,0.5,Long
2025-07-04 04:37:31+00:00,DE,0.425,Long
2025-07-06 14:30:39+00:00,DE,-0.30000000000000004,Short
2025-07-07 00:00:00+00:00,DE,-0.3666666666666667,Short
2025-07-08 13:30:04+00:00,DE,-0.23333333333333336,Short
2025-07-10 21:45:03+00:00,DE,0.55,Long
2025-07-11 14:27:24+00:00,DE,0.5,Long
2025-07-11 15:27:36+00:00,DE,0.5,Long
2025-02-20 00:00:00+00:00,DHR,0.1,Neutral
2025-04-22 00:00:00+00:00,DHR,0.1,Neutral
2025-05-08 00:00:00+00:00,DHR,0.0,Neutral
2025-06-27 04:41:25+00:00,DHR,0.2,Long
2025-06-27 15:40:02+00:00,DHR,0.1,Neutral
2025-06-28 16:20:11+00:00,DHR,-0.09999999999999999,Neutral
2025-06-30 05:09:32+00:00,DHR,0.0,Neutral
2025-06-30 15:34:05+00:00,DHR,0.025,Neutral
2025-07-01 13:50:02+00:00,DHR,0.225,Long
2025-07-02 06:23:49+00:00,DHR,0.475,Long
2025-07-05 14:43:59+00:00,DHR,0.6,Long
2025-07-11 13:38:24+00:00,DHR,0.5,Long
2025-07-13 06:48:20+00:00,DHR,0.5,Long
2025-03-24 00:00:00+00:00,DIS,0.1,Neutral
2025-05-07 00:00:00+00:00,DIS,0.1,Neutral
2025-07-11 13:00:01+00:00,DIS,0.5,Long
2025-07-11 16:26:00+00:00,DIS,0.5,Long
2025-07-11 19:42:45+00:00,DIS,0.6,Long
2025-07-11 22:06:00+00:00,DIS,0.575,Long
2025-07-12 18:40:03+00:00,DIS,0.62,Long
2025-07-13 23:05:21+00:00,DIS,0.6,Long
2025-07-14 19:45:12+00:00,DIS,0.575,Long
2025-02-04 00:00:00+00:00,EL,0.0,Neutral
2025-05-01 00:00:00+00:00,EL,0.0,Neutral
2025-07-07 19:40:50+00:00,EL,-0.5,Short
2025-07-10 15:50:16+00:00,EL,0.0,Neutral
2025-07-10 15:58:37+00:00,EL,0.0,Neutral
2025-07-10 17:03:36+00:00,EL,0.2,Long
2025-07-10 17:04:06+00:00,EL,0.32,Long
2025-07-11 11:35:39+00:00,EL,0.52,Long
2025-07-11 15:13:00+00:00,EL,0.3333333333333333,Long
2025-07-11 16:41:00+00:00,EL,0.21428571428571427,Long
2025-07-14 04:43:37+00:00,EL,-0.09999999999999999,Neutral
2025-04-22 00:00:00+00:00,ELV,0.1,Neutral
2025-05-14 00:00:00+00:00,ELV,-0.2,Short
2025-07-02 16:45:41+00:00,ELV,-0.5,Short
2025-07-02 19:05:41+00:00,ELV,-0.5,Short
2025-07-04 13:00:37+00:00,ELV,-0.16666666666666666,Short
2025-07-06 07:35:24+00:00,ELV,0.55,Long
2025-07-07 17:14:33+00:00,ELV,0.04999999999999999,Neutral
2025-07-10 09:30:00+00:00,ELV,-0.65,Short
2025-07-10 14:00:03+00:00,ELV,-0.6,Short
2025-07-10 15:14:08+00:00,ELV,-0.30000000000000004,Short
2025-07-14 13:15:05+00:00,ELV,0.5,Long
2025-07-14 15:08:00+00:00,ELV,0.0,Neutral
2025-05-19 00:00:00+00:00,EQIX,0.1,Neutral
2025-05-27 00:00:00+00:00,EQIX,0.0,Neutral
2025-06-30 17:24:37+00:00,EQIX,-0.5,Short
2025-06-30 22:15:02+00:00,EQIX,0.0,Neutral
2025-07-01 19:48:52+00:00,EQIX,0.16666666666666666,Long
2025-07-02 12:14:00+00:00,EQIX,0.0,Neutral
2025-07-04 16:10:00+00:00,EQIX,0.16666666666666666,Long
2025-07-07 09:27:02+00:00,EQIX,0.5,Long
2025-07-07 15:22:09+00:00,EQIX,0.39999999999999997,Long
2025-07-11 15:45:03+00:00,EQIX,0.0,Neutral
2025-07-11 23:12:46+00:00,EQIX,0.3,Long
2025-07-14 17:13:36+00:00,EQIX,0.55,Long
2025-01-23 00:00:00+00:00,GE,0.1,Neutral
2025-04-22 00:00:00+00:00,GE,0.1,Neutral
2025-05-09 00:00:00+00:00,GE,0.2,Long
2025-07-11 15:10:00+00:00,GE,-0.8,Short
2025-07-11 20:46:48+00:00,GE,-0.8,Short
2025-07-11 23:00:00+00:00,GE,-0.46666666666666673,Short
2025-07-12 13:31:00+00:00,GE,-0.47500000000000003,Short
2025-07-13 12:00:15+00:00,GE,-0.34,Short
2025-07-14 04:41:14+00:00,GE,-0.25,Short
2025-07-14 14:16:00+00:00,GE,-0.18571428571428572,Short
2025-07-14 14:34:00+00:00,GE,-0.1,Neutral
2025-07-14 17:29:23+00:00,GE,0.0625,Neutral
2025-03-12 00:00:00+00:00,GILD,-0.2,Short
2025-04-24 00:00:00+00:00,GILD,0.2,Long
2025-05-08 00:00:00+00:00,GILD,0.0,Neutral
2025-07-10 13:50:02+00:00,GILD,0.6,Long
2025-07-10 18:17:22+00:00,GILD,0.55,Long
2025-07-11 17:38:58+00:00,GILD,0.19999999999999998,Long
2025-07-11 19:32:51+00:00,GILD,0.024999999999999994,Neutral
2025-07-11 19:39:56+00:00,GILD,-0.08,Neutral
2025-07-11 20:30:02+00:00,GILD,-0.20000000000000004,Short
2025-07-11 21:11:56+00:00,GILD,-0.24285714285714288,Short
2025-07-14 15:46:21+00:00,GILD,-0.38333333333333336,Short
2025-05-01 00:00:00+00:00,GOOG,0.1,Neutral
2025-05-06 00:00:00+00:00,GOOG,0.0,Neutral
2025-06-12 00:00:00+00:00,GOOG,0.1,Neutral
2025-07-10 13:04:13+00:00,GOOG,0.8,Long
2025-07-12 18:01:37+00:00,GOOG,0.7,Long
2025-07-12 19:00:11+00:00,GOOG,0.3,Long
2025-07-13 10:00:19+00:00,GOOG,0.1,Neutral
2025-07-13 10:30:12+00:00,GOOG,0.18,Long
2025-07-14 13:00:02+00:00,GOOG,0.06,Neutral
2025-07-14 14:11:42+00:00,GOOG,0.13333333333333333,Long
2025-07-14 15:28:18+00:00,GOOG,0.18571428571428572,Long
2025-07-14 16:13:00+00:00,GOOG,0.225,Long
2025-07-14 17:07:42+00:00,GOOG,0.25555555555555554,Long
2025-07-14 20:00:27+00:00,GOOG,0.27999999999999997,Long
2025-04-24 00:00:00+00:00,GS,0.1,Neutral
